Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2024-02-24,Lorient,Nantes,A,6,7,1,6,11,11,3,8,0,2,0,0
2024-02-24,Strasbourg,Brest,A,6,15,2,8,21,10,0,4,3,0,0,0
2024-02-25,Lens,Monaco,A,20,15,10,9,10,13,9,3,6,3,0,0
2024-02-25,Le Havre,Reims,A,18,16,4,5,11,13,5,5,3,3,0,1
2024-02-25,Nice,Clermont,D,23,13,4,5,8,12,8,1,2,1,0,0
2024-02-25,Toulouse,Lille,H,14,12,4,2,20,10,6,8,2,0,0,0
2024-02-25,Paris SG,Rennes,D,15,3,3,1,13,16,4,0,5,3,0,0
2024-02-25,Marseille,Montpellier,H,16,9,6,4,8,12,7,4,2,4,0,0
2024-03-01,Monaco,Paris SG,D,14,14,6,7,10,13,5,6,0,0,0,0
2024-03-02,Reims,Lille,A,8,8,3,3,12,14,4,4,3,2,0,0
2024-03-02,Clermont,Marseille,A,7,17,2,11,9,13,7,4,2,1,0,0
2024-03-03,Lyon,Lens,A,13,18,4,8,5,15,2,4,0,2,1,0
2024-03-03,Rennes,Lorient,A,22,12,6,6,12,9,6,3,1,2,0,0
2024-03-03,Nantes,Metz,A,9,13,2,4,7,11,10,3,3,2,0,0
2024-03-03,Brest,Le Havre,H,8,11,4,2,21,15,0,2,4,1,0,0
2024-03-03,Toulouse,Nice,H,17,9,6,6,16,10,7,6,2,2,0,0
2024-03-03,Montpellier,Strasbourg,D,21,12,7,4,12,17,8,4,1,3,0,0
2024-03-08,Nice,Montpellier,A,19,7,5,2,13,11,8,5,1,2,0,0
2024-03-09,Lorient,Lyon,A,9,13,0,6,10,7,4,7,0,0,0,0
2024-03-09,Lens,Brest,H,6,9,2,3,13,10,2,4,1,2,0,0
2024-03-10,Marseille,Nantes,H,12,10,4,3,11,16,2,8,2,3,0,0
2024-03-10,Lille,Rennes,D,15,11,8,3,17,20,6,3,5,2,0,0
2024-03-10,Metz,Clermont,H,11,13,2,6,10,10,5,7,1,3,0,0
2024-03-10,Le Havre,Toulouse,H,12,5,4,0,12,17,3,3,1,1,0,0
2024-03-10,Paris SG,Reims,D,19,8,6,3,10,12,7,2,2,2,0,0
2024-03-10,Strasbourg,Monaco,A,8,17,1,6,9,15,5,8,1,3,0,0
2024-03-15,Toulouse,Lyon,A,13,18,5,6,18,12,5,3,2,2,0,0
2024-03-16,Nantes,Strasbourg,A,11,11,2,6,16,15,4,5,2,3,0,0
2024-03-16,Lens,Nice,A,20,7,4,3,9,12,11,3,4,3,0,0
2024-03-17,Montpellier,Paris SG,A,12,16,7,9,9,13,7,4,0,3,0,0
2024-03-17,Rennes,Marseille,H,7,8,4,1,9,12,4,5,1,3,0,0
2024-03-17,Monaco,Lorient,D,23,11,8,6,21,8,10,8,3,1,1,1
2024-03-17,Clermont,Le Havre,H,9,14,4,5,13,17,3,5,3,5,1,1
2024-03-17,Reims,Metz,H,17,12,7,4,17,10,7,7,4,4,0,0
2024-03-17,Brest,Lille,D,16,13,4,8,9,12,3,3,3,0,0,0
2024-03-29,Lille,Lens,H,15,9,6,3,13,17,5,5,3,3,0,0
2024-03-30,Metz,Monaco,A,13,17,7,7,8,8,5,5,0,0,0,0
2024-03-30,Lyon,Reims,D,16,17,3,5,7,10,7,8,2,3,0,0
2024-03-31,Lorient,Brest,A,11,10,5,2,10,18,6,4,1,3,0,1
2024-03-31,Clermont,Toulouse,A,15,11,5,5,15,12,12,3,3,1,0,0
2024-03-31,Le Havre,Montpellier,A,14,14,3,5,10,12,6,6,2,2,0,0
2024-03-31,Nice,Nantes,A,12,13,3,4,7,19,9,3,2,5,0,0
2024-03-31,Strasbourg,Rennes,H,14,12,7,0,10,17,4,5,1,2,0,0
2024-03-31,Marseille,Paris SG,A,22,8,10,3,10,8,5,3,0,4,0,1
2024-04-05,Lille,Marseille,H,14,13,6,4,13,18,4,2,1,6,0,0
2024-04-06,Lens,Le Havre,D,18,11,8,3,13,10,7,4,2,5,0,0
2024-04-06,Paris SG,Clermont,D,23,6,7,3,11,7,17,2,1,0,0,0
2024-04-07,Nantes,Lyon,A,14,19,6,10,8,14,5,5,2,2,0,0
2024-04-07,Monaco,Rennes,H,16,12,5,7,16,17,6,3,3,1,1,1
2024-04-07,Toulouse,Strasbourg,D,11,8,2,1,16,17,4,3,2,0,0,0
2024-04-07,Montpellier,Lorient,H,13,19,5,5,11,18,5,7,3,6,0,0
2024-04-07,Brest,Metz,H,24,8,10,6,11,17,8,5,0,1,0,0
2024-04-07,Reims,Nice,D,10,18,3,3,15,15,2,5,2,1,0,0
2024-04-12,Metz,Lens,H,11,17,5,2,11,17,5,2,2,5,0,0
2024-04-13,Strasbourg,Reims,H,13,8,6,2,9,18,5,4,1,3,0,1
2024-04-13,Rennes,Toulouse,A,19,10,4,3,20,18,8,4,3,3,0,0
2024-04-14,Le Havre,Nantes,A,10,12,1,4,14,12,6,7,3,2,0,0
2024-04-14,Clermont,Montpellier,D,10,14,2,6,12,14,3,4,1,1,0,0
2024-04-14,Lyon,Brest,H,16,22,8,7,12,7,10,7,5,5,1,1
2024-04-19,Nice,Lorient,H,19,9,10,4,11,7,2,3,0,2,0,0
2024-04-20,Lens,Clermont,H,17,8,4,1,17,17,4,3,1,4,0,0
2024-04-20,Nantes,Rennes,A,6,14,4,5,16,11,3,7,1,4,0,0
2024-04-21,Le Havre,Metz,A,16,9,4,2,9,19,4,2,2,3,0,0
2024-04-21,Lille,Strasbourg,H,6,8,2,2,11,19,4,4,2,3,0,0
2024-04-21,Reims,Montpellier,A,22,12,4,5,15,10,8,4,3,3,0,0
2024-04-21,Brest,Monaco,A,12,8,2,3,8,9,7,4,5,2,0,2
2024-04-21,Toulouse,Marseille,D,10,11,3,3,11,13,7,4,1,2,0,0
2024-04-21,Paris SG,Lyon,H,14,16,6,6,9,10,4,10,0,0,0,0
2024-04-24,Monaco,Lille,H,19,13,7,4,9,9,7,5,1,2,0,0
2024-04-24,Lorient,Paris SG,A,11,15,6,7,8,7,3,6,1,1,0,0
2024-04-24,Marseille,Nice,D,11,10,4,4,10,14,3,2,2,3,1,0
2024-04-26,Montpellier,Nantes,D,8,15,1,5,11,14,3,6,2,1,2,0
2024-04-27,Paris SG,Le Havre,D,17,6,4,4,10,8,11,2,2,1,0,0
2024-04-28,Metz,Lille,A,5,14,2,4,15,12,2,4,1,2,0,0
2024-04-28,Clermont,Reims,H,12,10,6,3,9,12,5,5,0,3,0,1
2024-04-28,Lorient,Toulouse,A,15,14,5,5,14,17,5,1,1,3,0,0
2024-04-28,Strasbourg,Nice,A,13,8,5,4,11,14,2,3,2,3,0,0
2024-04-28,Rennes,Brest,A,21,10,7,5,14,15,7,4,4,1,0,0
2024-04-28,Marseille,Lens,H,13,18,6,5,8,12,3,11,2,2,0,0
2024-04-28,Lyon,Monaco,H,15,13,4,5,15,14,3,3,1,3,0,0
2024-05-03,Toulouse,Montpellier,A,15,5,5,3,17,14,8,0,3,4,1,1
2024-05-03,Lens,Lorient,H,18,11,6,5,10,14,4,4,1,2,0,0
2024-05-04,Le Havre,Strasbourg,H,15,5,7,3,6,13,3,2,3,1,0,0
2024-05-04,Monaco,Clermont,H,23,9,8,1,13,12,4,4,3,1,0,0
2024-05-04,Metz,Rennes,A,7,21,4,9,15,14,2,5,2,3,1,0
2024-05-04,Brest,Nantes,D,9,9,2,1,6,14,6,0,3,2,0,0
2024-05-06,Lille,Lyon,A,8,11,5,7,14,14,4,4,3,1,0,0
2024-05-10,Nice,Le Havre,H,13,12,6,3,10,9,6,1,2,0,0,0
2024-05-10,Brest,Reims,D,16,8,5,2,12,12,3,4,2,3,0,0
2024-05-12,Clermont,Lyon,A,18,6,5,2,8,12,7,2,1,2,0,0
2024-05-12,Marseille,Lorient,H,13,14,4,3,9,6,9,5,3,4,0,0
2024-05-12,Montpellier,Monaco,A,14,19,3,9,20,10,3,3,1,1,0,0
2024-05-12,Nantes,Lille,A,9,12,5,3,17,7,5,4,4,2,0,0
2024-05-12,Paris SG,Toulouse,A,15,18,3,5,12,8,4,6,0,0,0,0
2024-05-12,Rennes,Lens,D,16,8,6,4,12,14,4,3,2,3,0,0
2024-05-12,Strasbourg,Metz,H,10,11,2,2,10,10,3,6,2,2,0,0
2024-05-15,Nice,Paris SG,A,12,11,4,4,13,10,7,2,1,3,1,0
2024-05-15,Reims,Marseille,H,10,19,3,3,17,9,3,10,3,1,0,0
2024-05-19,Reims,Rennes,H,6,15,4,5,11,17,2,4,1,1,0,0
2024-05-19,Monaco,Nantes,H,10,6,6,3,14,23,2,2,1,2,0,0
2024-05-19,Metz,Paris SG,A,10,20,2,8,6,9,1,11,2,1,0,0
2024-05-19,Le Havre,Marseille,A,13,22,6,7,11,11,5,3,1,0,0,0
2024-05-19,Lorient,Clermont,H,32,9,10,4,20,8,9,2,3,3,0,0
2024-05-19,Lille,Nice,D,12,10,3,4,9,9,3,5,3,3,1,0
2024-05-19,Lens,Montpellier,D,27,11,13,2,10,13,1,0,0,1,0,0
2024-05-19,Lyon,Strasbourg,H,15,10,6,4,7,10,7,2,1,0,0,0
2024-05-19,Toulouse,Brest,A,8,12,2,6,12,17,6,2,1,2,0,0
