Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2024-02-24,Union Berlin,Heidenheim,D,12,9,3,4,9,12,4,2,2,1,0,0
2024-02-24,Bayern Munich,RB Leipzig,H,16,11,4,5,11,10,6,4,3,3,0,0
2024-02-24,Werder Bremen,Darmstadt,D,13,11,4,3,10,13,4,6,3,4,0,0
2024-02-25,Ein Frankfurt,Wolfsburg,D,12,14,5,8,9,7,5,3,2,1,0,0
2024-02-25,Dortmund,Hoffenheim,A,19,7,7,5,7,10,10,3,2,3,0,0
2024-02-25,Augsburg,Freiburg,H,21,5,8,1,16,11,10,2,3,1,0,0
2024-03-01,Freiburg,Bayern Munich,D,17,21,5,9,11,7,3,6,1,2,0,0
2024-03-02,Union Berlin,Dortmund,A,13,12,5,7,11,8,8,7,2,1,0,0
2024-03-02,Wolfsburg,Stuttgart,A,12,7,2,3,20,12,5,4,3,2,0,0
2024-03-02,Mainz,M'gladbach,D,21,14,5,5,12,15,12,6,5,1,1,0
2024-03-02,Darmstadt,Augsburg,A,10,21,5,6,4,12,3,6,2,0,0,0
2024-03-02,Bochum,RB Leipzig,A,15,10,4,4,13,10,2,5,3,2,1,0
2024-03-02,Heidenheim,Ein Frankfurt,A,16,11,3,6,6,10,7,3,1,4,0,0
2024-03-03,FC Koln,Leverkusen,A,6,17,0,6,10,9,1,9,2,2,1,0
2024-03-03,Hoffenheim,Werder Bremen,H,14,18,7,8,11,10,3,3,5,1,1,0
2024-03-08,Stuttgart,Union Berlin,H,14,10,5,4,7,14,4,3,1,2,0,1
2024-03-09,Werder Bremen,Dortmund,A,15,13,5,6,6,8,10,4,1,2,0,1
2024-03-09,RB Leipzig,Darmstadt,H,28,9,8,4,3,14,8,4,0,3,0,0
2024-03-09,Bayern Munich,Mainz,H,25,13,12,3,8,7,6,7,1,1,0,0
2024-03-09,Augsburg,Heidenheim,H,8,6,4,1,14,20,5,2,1,3,0,0
2024-03-09,M'gladbach,FC Koln,D,16,12,5,5,15,15,8,3,3,4,0,0
2024-03-10,Bochum,Freiburg,A,18,9,6,5,11,11,12,5,3,7,0,0
2024-03-10,Ein Frankfurt,Hoffenheim,H,17,6,7,2,11,10,5,1,2,3,0,2
2024-03-10,Leverkusen,Wolfsburg,H,19,2,7,1,6,7,9,2,1,3,0,1
2024-03-15,FC Koln,RB Leipzig,A,9,23,2,7,11,12,3,6,2,2,0,0
2024-03-16,Hoffenheim,Stuttgart,A,8,25,1,12,8,12,5,6,1,0,0,0
2024-03-16,Union Berlin,Werder Bremen,H,11,10,5,2,16,16,4,3,3,5,0,0
2024-03-16,Wolfsburg,Augsburg,A,15,14,4,5,12,19,8,6,1,3,1,0
2024-03-16,Heidenheim,M'gladbach,D,16,6,5,2,16,8,10,4,1,3,0,0
2024-03-16,Mainz,Bochum,H,13,11,4,4,15,15,7,6,4,3,0,0
2024-03-16,Darmstadt,Bayern Munich,A,7,26,3,6,9,6,2,9,1,0,0,0
2024-03-17,Freiburg,Leverkusen,A,9,18,3,7,13,6,2,8,1,0,0,0
2024-03-17,Dortmund,Ein Frankfurt,H,16,8,6,6,5,9,8,3,1,2,0,0
2024-03-30,Ein Frankfurt,Union Berlin,D,18,10,4,2,8,14,6,2,3,1,0,0
2024-03-30,Leverkusen,Hoffenheim,H,36,6,12,2,9,8,9,2,0,1,0,0
2024-03-30,M'gladbach,Freiburg,A,18,13,4,8,11,7,14,1,1,0,0,0
2024-03-30,RB Leipzig,Mainz,D,23,8,10,2,10,15,12,2,2,5,0,0
2024-03-30,Werder Bremen,Wolfsburg,A,6,15,1,5,13,15,3,6,4,4,1,1
2024-03-30,Bayern Munich,Dortmund,A,16,11,3,5,7,7,7,4,0,0,0,0
2024-03-31,Augsburg,FC Koln,D,24,12,6,2,9,13,12,6,0,3,0,0
2024-03-31,Stuttgart,Heidenheim,D,20,6,6,3,5,9,6,7,1,0,0,1
2024-03-31,Bochum,Darmstadt,D,20,13,7,3,7,15,6,5,2,2,0,0
2024-04-05,Ein Frankfurt,Werder Bremen,D,19,10,5,7,10,14,9,0,3,2,1,1
2024-04-06,Union Berlin,Leverkusen,A,8,19,1,8,10,14,7,10,3,2,1,0
2024-04-06,Mainz,Darmstadt,H,18,14,9,2,16,9,5,1,2,3,0,0
2024-04-06,Dortmund,Stuttgart,A,14,10,7,2,8,8,8,3,2,4,0,0
2024-04-06,Freiburg,RB Leipzig,A,15,15,4,6,7,12,8,4,3,4,0,0
2024-04-06,Heidenheim,Bayern Munich,H,9,15,4,8,9,8,3,3,2,0,0,0
2024-04-06,FC Koln,Bochum,H,17,8,6,2,16,13,9,4,3,3,0,0
2024-04-07,Hoffenheim,Augsburg,H,17,14,6,7,8,14,11,6,3,1,0,0
2024-04-07,Wolfsburg,M'gladbach,A,13,10,4,6,9,12,4,4,2,2,0,0
2024-04-12,Augsburg,Union Berlin,H,12,17,4,4,15,14,5,4,1,1,0,0
2024-04-13,RB Leipzig,Wolfsburg,H,15,10,6,3,12,7,6,4,2,4,0,0
2024-04-13,M'gladbach,Dortmund,A,16,12,5,4,13,11,2,4,1,4,0,1
2024-04-13,Stuttgart,Ein Frankfurt,H,9,10,6,3,4,15,4,5,1,3,0,0
2024-04-13,Bochum,Heidenheim,D,24,10,5,3,12,22,6,2,4,1,0,0
2024-04-13,Bayern Munich,FC Koln,H,17,11,7,5,3,15,5,5,0,3,0,0
2024-04-13,Mainz,Hoffenheim,H,23,5,8,1,12,14,9,3,0,2,0,0
2024-04-14,Darmstadt,Freiburg,A,16,9,4,3,6,12,2,2,0,1,0,0
2024-04-14,Leverkusen,Werder Bremen,H,19,7,10,3,10,4,7,0,2,1,0,0
2024-04-19,Ein Frankfurt,Augsburg,H,12,6,7,1,2,19,6,5,3,3,0,0
2024-04-20,FC Koln,Darmstadt,A,18,12,4,6,10,13,4,3,0,1,0,0
2024-04-20,Heidenheim,RB Leipzig,A,9,11,5,4,14,7,2,6,3,1,0,0
2024-04-20,Hoffenheim,M'gladbach,H,27,13,9,7,6,11,6,5,1,3,0,0
2024-04-20,Wolfsburg,Bochum,H,10,9,5,1,11,16,5,8,4,3,0,0
2024-04-20,Union Berlin,Bayern Munich,A,15,18,4,9,5,4,5,3,0,0,0,0
2024-04-21,Freiburg,Mainz,D,7,17,3,4,17,15,2,4,3,4,0,0
2024-04-21,Dortmund,Leverkusen,D,9,13,2,5,14,11,2,6,4,3,0,0
2024-04-21,Werder Bremen,Stuttgart,H,9,14,2,5,11,10,1,7,3,3,0,0
2024-04-26,Bochum,Hoffenheim,H,35,12,13,4,13,10,10,4,1,1,0,0
2024-04-27,Bayern Munich,Ein Frankfurt,H,19,10,9,3,11,7,4,2,0,3,0,0
2024-04-27,Freiburg,Wolfsburg,A,16,13,3,5,12,7,3,6,4,2,1,0
2024-04-27,RB Leipzig,Dortmund,H,21,12,7,5,11,7,5,8,1,2,0,0
2024-04-27,Leverkusen,Stuttgart,D,14,11,6,4,10,19,5,2,4,3,0,0
2024-04-27,Augsburg,Werder Bremen,A,14,16,1,8,18,8,6,4,1,2,0,0
2024-04-28,M'gladbach,Union Berlin,D,13,14,4,7,3,13,3,4,2,2,0,0
2024-04-28,Mainz,FC Koln,D,16,16,4,6,17,13,6,6,4,4,1,0
2024-04-28,Darmstadt,Heidenheim,A,12,19,4,6,14,12,3,8,2,1,0,0
2024-05-03,Hoffenheim,RB Leipzig,D,18,8,8,5,6,8,4,4,1,3,0,1
2024-05-04,Stuttgart,Bayern Munich,H,24,10,11,3,10,8,3,1,1,2,0,0
2024-05-04,Werder Bremen,M'gladbach,D,17,17,6,7,6,7,7,2,0,0,0,0
2024-05-04,Wolfsburg,Darmstadt,H,18,6,6,1,11,13,9,2,0,3,0,0
2024-05-04,FC Koln,Freiburg,D,20,4,7,0,10,9,7,1,1,1,0,0
2024-05-04,Dortmund,Augsburg,H,21,20,10,4,4,11,6,9,0,1,0,0
2024-05-05,Union Berlin,Bochum,A,12,17,6,5,13,16,6,4,0,1,0,0
2024-05-05,Ein Frankfurt,Leverkusen,A,16,10,5,6,10,4,10,5,0,0,0,0
2024-05-05,Heidenheim,Mainz,D,16,10,6,4,8,8,6,3,2,3,0,0
2024-05-10,Augsburg,Stuttgart,A,9,19,1,7,15,9,5,5,4,2,0,0
2024-05-11,Freiburg,Heidenheim,D,19,9,3,3,9,11,2,4,1,1,0,0
2024-05-11,M'gladbach,Ein Frankfurt,D,6,16,3,1,9,10,2,8,1,0,0,0
2024-05-11,RB Leipzig,Werder Bremen,D,13,10,5,1,12,6,4,3,1,0,0,0
2024-05-11,Mainz,Dortmund,H,14,10,6,2,14,11,4,2,2,2,0,0
2024-05-11,FC Koln,Union Berlin,H,18,14,5,6,15,16,6,8,3,2,0,0
2024-05-12,Darmstadt,Hoffenheim,A,9,12,1,7,9,3,2,3,3,0,0,0
2024-05-12,Bayern Munich,Wolfsburg,H,5,5,3,2,7,8,4,0,0,2,0,0
2024-05-12,Bochum,Leverkusen,A,2,28,0,10,5,10,2,6,2,1,1,0
2024-05-18,Werder Bremen,Bochum,H,25,26,12,8,12,12,8,8,1,1,0,0
2024-05-18,Union Berlin,Freiburg,H,14,11,5,5,14,9,3,7,7,4,0,0
2024-05-18,Stuttgart,M'gladbach,H,21,13,11,5,4,9,8,4,1,2,0,0
2024-05-18,Ein Frankfurt,RB Leipzig,D,19,9,6,5,10,11,8,3,2,2,0,0
2024-05-18,Hoffenheim,Bayern Munich,H,17,12,9,4,7,9,6,5,3,1,0,0
2024-05-18,Heidenheim,FC Koln,H,13,19,7,9,9,20,5,12,1,3,0,0
2024-05-18,Dortmund,Darmstadt,H,21,7,10,1,4,10,7,3,0,3,0,0
2024-05-18,Leverkusen,Augsburg,H,19,8,8,2,6,7,5,4,0,1,0,0
2024-05-18,Wolfsburg,Mainz,A,12,12,4,6,13,15,1,3,2,3,0,0
