Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2024-01-20,Roma,Verona,H,9,12,2,3,14,12,1,2,2,2,0,0
2024-01-20,Udinese,Milan,A,11,15,6,7,12,9,5,7,6,1,0,0
2024-01-21,Lecce,Juventus,A,12,15,3,8,8,12,5,5,1,1,0,0
2024-01-21,Frosinone,Cagliari,H,17,9,7,4,11,18,8,4,3,5,0,0
2024-01-21,Empoli,Monza,H,9,15,5,5,15,10,1,7,1,3,0,0
2024-01-21,Salernitana,Genoa,A,11,5,2,5,7,15,5,5,0,5,0,0
2024-01-26,Cagliari,Torino,A,25,16,10,6,12,12,8,2,2,4,0,0
2024-01-27,Atalanta,Udinese,H,14,13,11,5,8,11,4,4,2,1,0,0
2024-01-27,Juventus,Empoli,D,9,16,3,5,11,6,6,7,1,1,1,0
2024-01-27,Milan,Bologna,D,14,15,4,4,16,12,4,1,5,3,0,0
2024-01-28,Lazio,Napoli,D,10,5,1,0,11,11,4,3,3,2,0,0
2024-01-28,Fiorentina,Inter,A,14,8,4,4,6,12,7,6,2,3,0,0
2024-01-28,Monza,Sassuolo,H,12,14,1,3,8,13,4,5,1,3,0,0
2024-01-28,Verona,Frosinone,D,15,11,5,6,17,12,1,9,2,2,0,0
2024-01-28,Genoa,Lecce,H,19,19,7,5,12,17,3,8,0,2,0,0
2024-01-29,Salernitana,Roma,A,15,5,7,2,12,12,5,1,2,3,0,0
2024-02-02,Lecce,Fiorentina,H,16,10,8,3,13,14,1,3,3,3,0,0
2024-02-03,Empoli,Genoa,D,15,10,4,2,11,12,6,6,2,3,0,1
2024-02-03,Udinese,Monza,D,21,3,6,2,12,13,7,4,3,2,0,0
2024-02-03,Frosinone,Milan,A,7,13,4,5,10,13,2,4,1,3,0,0
2024-02-03,Bologna,Sassuolo,H,19,12,4,4,12,10,7,4,1,3,0,0
2024-02-04,Torino,Salernitana,D,13,3,1,1,11,8,10,1,2,1,0,0
2024-02-04,Napoli,Verona,H,19,12,8,2,11,14,9,2,3,2,0,0
2024-02-04,Atalanta,Lazio,H,19,7,5,1,13,14,6,1,2,3,0,0
2024-02-04,Inter,Juventus,H,15,12,3,1,8,8,6,4,2,2,0,0
2024-02-05,Roma,Cagliari,H,20,12,6,3,8,12,7,5,1,1,0,0
2024-02-09,Salernitana,Empoli,A,13,17,4,3,10,17,4,8,3,2,0,0
2024-02-10,Roma,Inter,A,8,10,3,6,9,14,3,8,2,0,0,0
2024-02-10,Sassuolo,Torino,D,11,13,4,2,12,11,5,4,1,3,0,0
2024-02-10,Cagliari,Lazio,A,13,12,6,5,6,9,7,8,1,3,0,0
2024-02-11,Fiorentina,Frosinone,H,18,11,7,3,16,8,2,5,3,1,0,0
2024-02-11,Bologna,Lecce,H,16,14,6,3,10,13,4,3,1,2,0,0
2024-02-11,Monza,Verona,D,11,10,1,1,19,15,5,2,1,2,0,0
2024-02-11,Genoa,Atalanta,A,15,14,6,9,8,13,7,4,3,4,0,0
2024-02-11,Milan,Napoli,H,10,12,6,2,9,12,1,2,1,1,0,0
2024-02-12,Juventus,Udinese,A,14,8,6,1,15,10,8,4,3,3,0,0
2024-02-14,Bologna,Fiorentina,H,18,12,7,3,11,8,2,3,2,3,0,0
2024-02-16,Inter,Salernitana,H,26,1,10,0,9,9,18,0,0,1,0,0
2024-02-16,Torino,Lecce,H,12,8,4,4,16,11,5,5,1,4,0,1
2024-02-17,Atalanta,Sassuolo,H,28,12,13,4,10,9,11,5,0,0,0,0
2024-02-17,Napoli,Genoa,D,25,6,7,4,9,13,7,2,3,2,0,0
2024-02-17,Verona,Juventus,D,14,18,9,4,8,10,5,4,0,0,0,0
2024-02-18,Lazio,Bologna,A,12,11,7,3,5,11,8,3,2,3,0,0
2024-02-18,Empoli,Fiorentina,D,5,9,4,4,15,14,0,3,3,2,0,0
2024-02-18,Udinese,Cagliari,D,17,5,3,2,14,10,3,4,3,2,0,0
2024-02-18,Frosinone,Roma,A,25,13,7,5,10,16,10,2,0,3,0,0
2024-02-18,Monza,Milan,H,12,16,6,6,11,10,7,3,4,1,0,1
2024-02-22,Torino,Lazio,A,24,7,4,4,11,7,7,4,3,2,0,1
2024-02-23,Bologna,Verona,H,12,7,3,3,12,15,11,1,2,2,0,0
2024-02-24,Genoa,Udinese,H,19,5,4,1,9,17,8,3,1,4,0,1
2024-02-24,Salernitana,Monza,A,11,17,3,7,6,13,7,11,2,2,0,0
2024-02-24,Sassuolo,Empoli,A,19,14,5,6,12,14,4,1,1,3,0,0
2024-02-25,Cagliari,Napoli,D,8,9,3,4,12,12,4,3,4,1,0,0
2024-02-25,Lecce,Inter,A,14,11,2,7,13,6,7,10,1,2,0,0
2024-02-25,Milan,Atalanta,D,20,8,7,3,12,16,5,3,1,4,0,0
2024-02-25,Juventus,Frosinone,H,22,7,5,3,12,6,8,3,2,2,0,0
2024-02-26,Roma,Torino,H,6,14,3,6,12,16,0,4,2,2,0,0
2024-02-26,Fiorentina,Lazio,H,22,5,7,1,15,12,13,2,0,2,0,0
2024-02-28,Sassuolo,Napoli,A,5,27,2,9,3,5,5,10,0,0,0,0
2024-02-28,Inter,Atalanta,H,15,6,7,1,10,15,4,1,2,6,0,0
2024-03-01,Lazio,Milan,A,11,14,3,5,17,19,2,5,5,6,3,0
2024-03-02,Torino,Fiorentina,D,8,14,2,3,13,13,4,5,2,4,1,0
2024-03-02,Monza,Roma,A,16,12,5,6,11,18,6,3,1,4,0,0
2024-03-02,Udinese,Salernitana,D,18,17,5,1,13,13,5,6,6,1,1,0
2024-03-03,Verona,Sassuolo,H,10,13,5,2,23,10,2,10,4,2,0,0
2024-03-03,Empoli,Cagliari,A,16,8,3,4,11,15,9,2,0,3,0,0
2024-03-03,Frosinone,Lecce,D,15,11,7,4,11,10,12,8,1,1,0,0
2024-03-03,Atalanta,Bologna,A,11,11,2,6,11,12,6,2,3,2,0,0
2024-03-03,Napoli,Juventus,H,14,18,7,4,6,16,2,1,1,4,0,0
2024-03-04,Inter,Genoa,H,16,10,5,2,5,17,4,5,2,3,0,0
2024-03-08,Napoli,Torino,D,22,11,8,2,9,13,13,7,2,2,0,0
2024-03-09,Cagliari,Salernitana,H,12,12,7,5,16,11,5,4,1,2,0,0
2024-03-09,Sassuolo,Frosinone,H,10,11,4,1,14,9,1,2,3,1,0,0
2024-03-09,Bologna,Inter,A,19,5,3,4,17,12,7,2,2,1,0,0
2024-03-09,Genoa,Monza,A,22,9,6,5,11,10,10,1,1,1,0,0
2024-03-10,Fiorentina,Roma,D,15,10,5,5,10,15,8,2,2,5,0,0
2024-03-10,Lecce,Verona,A,15,13,3,4,15,19,11,6,3,3,0,1
2024-03-10,Milan,Empoli,H,15,5,5,2,18,13,11,4,1,4,0,0
2024-03-10,Juventus,Atalanta,D,18,7,5,3,12,10,4,3,0,1,0,0
2024-03-11,Lazio,Udinese,A,18,14,6,5,9,15,9,5,3,6,0,1
2024-03-15,Empoli,Bologna,A,10,20,1,9,19,12,7,6,4,0,0,0
2024-03-16,Monza,Cagliari,H,15,10,3,0,11,9,3,7,2,1,0,0
2024-03-16,Udinese,Torino,A,12,12,1,5,11,17,3,4,3,2,0,0
2024-03-16,Salernitana,Lecce,A,15,17,6,4,9,18,7,1,4,3,0,0
2024-03-16,Frosinone,Lazio,A,14,22,5,7,10,15,9,4,1,3,0,0
2024-03-17,Inter,Napoli,D,19,11,6,3,19,6,5,7,2,1,0,0
2024-03-17,Juventus,Genoa,D,17,5,2,2,11,11,12,2,4,1,1,0
2024-03-17,Verona,Milan,A,15,18,4,6,9,8,3,5,1,3,0,0
2024-03-17,Roma,Sassuolo,H,10,8,4,2,11,10,4,7,2,1,0,0
2024-03-30,Genoa,Frosinone,D,9,15,3,3,16,11,3,8,2,1,0,0
2024-03-30,Torino,Monza,H,15,9,6,2,9,11,7,2,0,3,0,1
2024-03-30,Lazio,Juventus,H,16,9,4,3,12,10,7,2,1,2,0,0
2024-03-30,Fiorentina,Milan,A,17,14,7,10,8,12,7,5,2,3,0,0
2024-03-30,Napoli,Atalanta,A,20,12,6,6,6,13,7,5,2,2,0,0
2024-04-01,Bologna,Salernitana,H,14,8,3,2,11,12,5,3,0,3,0,0
2024-04-01,Cagliari,Verona,D,11,8,2,5,11,16,7,2,0,2,0,0
2024-04-01,Sassuolo,Udinese,D,14,12,5,3,7,10,10,1,1,2,0,0
2024-04-01,Lecce,Roma,D,27,10,6,3,9,12,8,4,3,2,0,0
2024-04-01,Inter,Empoli,H,19,14,7,3,14,16,8,6,0,2,0,0
2024-04-05,Salernitana,Sassuolo,D,5,16,2,5,10,13,4,9,4,3,0,0
2024-04-06,Roma,Lazio,H,15,11,3,1,14,15,3,6,6,3,0,0
2024-04-06,Empoli,Torino,H,4,19,3,5,13,13,1,7,2,1,0,0
2024-04-06,Milan,Lecce,H,16,12,8,7,8,8,5,1,1,1,0,1
2024-04-07,Frosinone,Bologna,D,12,13,5,5,10,14,5,2,1,3,0,0
2024-04-07,Monza,Napoli,A,7,19,2,8,10,8,1,6,3,1,0,0
2024-04-07,Cagliari,Atalanta,H,11,7,3,2,16,19,4,4,3,3,0,0
2024-04-07,Verona,Genoa,A,12,11,3,5,14,15,5,3,3,1,0,0
2024-04-07,Juventus,Fiorentina,H,7,13,2,2,16,8,5,6,2,1,0,0
2024-04-08,Udinese,Inter,A,3,23,1,6,11,11,0,8,1,2,0,0
2024-04-12,Lazio,Salernitana,H,17,8,6,5,15,10,9,0,0,1,0,0
2024-04-13,Bologna,Monza,D,17,4,7,0,13,19,10,0,4,4,0,0
2024-04-13,Torino,Juventus,D,13,8,2,3,18,11,6,2,3,2,1,0
2024-04-13,Lecce,Empoli,H,14,3,7,0,18,15,10,3,1,0,0,0
2024-04-14,Napoli,Frosinone,D,20,13,9,6,11,14,6,2,3,1,1,0
2024-04-14,Sassuolo,Milan,D,10,23,5,7,12,9,2,6,3,1,0,0
2024-04-14,Inter,Cagliari,D,12,11,7,6,5,10,7,0,0,2,0,0
2024-04-15,Fiorentina,Genoa,D,20,7,3,3,8,19,6,2,1,2,0,0
2024-04-15,Atalanta,Verona,D,16,13,9,5,6,10,5,4,0,2,0,0
2024-04-19,Genoa,Lazio,A,8,13,2,1,7,13,2,9,1,2,0,0
2024-04-19,Cagliari,Juventus,D,9,11,4,3,16,15,4,3,2,3,0,0
2024-04-20,Empoli,Napoli,H,7,9,1,1,14,12,2,8,2,2,0,0
2024-04-20,Verona,Udinese,H,16,18,4,1,18,12,10,6,2,2,0,0
2024-04-21,Monza,Atalanta,A,17,12,2,6,8,13,2,8,3,2,0,0
2024-04-21,Salernitana,Fiorentina,A,5,12,1,7,13,11,2,5,2,4,0,0
2024-04-21,Sassuolo,Lecce,A,10,14,3,8,10,13,9,4,1,0,0,0
2024-04-21,Torino,Frosinone,D,13,12,2,3,10,17,6,4,2,2,0,0
2024-04-22,Roma,Bologna,A,14,11,5,3,8,12,8,2,5,2,0,0
2024-04-22,Milan,Inter,A,15,11,6,3,19,10,5,3,3,2,2,1
2024-04-25,Udinese,Roma,A,9,19,3,5,15,10,5,8,3,2,0,0
2024-04-26,Frosinone,Salernitana,H,11,17,4,2,13,10,7,3,2,2,0,0
2024-04-27,Lecce,Monza,D,12,9,4,1,13,18,0,5,2,3,0,0
2024-04-27,Juventus,Milan,D,18,9,7,0,10,4,9,4,0,1,0,0
2024-04-27,Lazio,Verona,H,17,7,5,1,13,18,4,2,4,4,0,0
2024-04-28,Fiorentina,Sassuolo,H,22,7,10,2,9,9,10,2,2,2,0,0
2024-04-28,Napoli,Roma,D,27,10,9,4,11,5,9,2,2,0,0,0
2024-04-28,Bologna,Udinese,D,15,11,4,4,11,21,10,3,3,7,1,0
2024-04-28,Inter,Torino,H,17,11,5,3,6,8,5,4,0,0,0,1
2024-04-28,Atalanta,Empoli,H,17,11,5,2,19,14,8,1,1,2,0,0
2024-04-29,Genoa,Cagliari,H,12,12,5,1,12,14,2,4,0,2,0,0
2024-05-03,Torino,Bologna,D,8,5,1,1,14,11,2,4,2,2,0,0
2024-05-04,Monza,Lazio,D,17,9,7,5,8,13,5,4,1,7,0,0
2024-05-04,Sassuolo,Inter,H,6,14,2,1,10,10,2,5,1,1,0,0
2024-05-05,Cagliari,Lecce,D,9,16,3,3,9,15,3,10,4,4,1,0
2024-05-05,Empoli,Frosinone,D,7,17,1,5,15,11,3,8,2,3,0,0
2024-05-05,Verona,Fiorentina,H,9,13,4,4,12,11,1,2,2,1,0,0
2024-05-05,Milan,Genoa,D,26,6,7,2,8,10,7,1,1,1,0,0
2024-05-05,Roma,Juventus,D,19,16,5,6,7,11,9,6,1,2,0,0
2024-05-06,Udinese,Napoli,D,10,12,2,4,13,10,7,5,0,0,0,0
2024-05-06,Salernitana,Atalanta,A,9,17,2,4,12,10,1,7,1,0,0,0
2024-05-10,Frosinone,Inter,A,17,14,8,5,4,8,8,4,0,0,0,0
2024-05-11,Napoli,Bologna,A,16,11,6,4,15,12,9,3,2,1,0,0
2024-05-11,Milan,Cagliari,H,17,13,10,7,11,9,6,3,2,1,0,0
2024-05-12,Lazio,Empoli,H,11,16,5,3,18,15,7,7,3,1,0,0
2024-05-12,Genoa,Sassuolo,H,8,12,2,4,13,10,3,7,1,2,0,0
2024-05-12,Verona,Torino,A,13,6,5,2,19,15,7,4,3,2,1,0
2024-05-12,Juventus,Salernitana,D,25,13,6,4,15,12,9,4,2,5,0,0
2024-05-12,Atalanta,Roma,H,24,9,7,6,11,11,6,1,1,1,0,0
2024-05-13,Fiorentina,Monza,H,15,5,8,2,9,14,6,1,1,1,0,0
2024-05-13,Lecce,Udinese,A,9,16,2,3,12,11,8,2,2,1,0,0
2024-05-17,Fiorentina,Napoli,D,14,15,5,3,16,14,5,3,1,2,0,0
2024-05-18,Lecce,Atalanta,A,11,19,3,9,7,20,2,5,0,4,0,0
2024-05-18,Torino,Milan,H,11,16,5,4,15,14,3,8,1,1,0,0
2024-05-19,Sassuolo,Cagliari,A,7,13,0,3,14,9,5,6,4,2,1,0
2024-05-19,Monza,Frosinone,A,14,16,2,5,14,13,3,4,1,2,0,0
2024-05-19,Udinese,Empoli,D,8,4,2,1,14,18,5,5,1,7,0,1
2024-05-19,Inter,Lazio,D,19,8,7,3,10,15,8,0,0,1,0,0
2024-05-19,Roma,Genoa,H,21,11,6,4,10,10,6,3,3,0,1,0
2024-05-20,Salernitana,Verona,A,9,17,1,5,14,19,4,6,3,2,0,0
2024-05-20,Bologna,Juventus,D,10,11,5,4,8,21,3,2,1,5,0,0
2024-05-23,Cagliari,Fiorentina,A,14,11,6,5,13,14,4,5,2,4,0,0
2024-05-24,Genoa,Bologna,H,14,11,3,1,11,11,3,6,1,2,0,0
2024-05-25,Juventus,Monza,H,12,12,4,4,15,13,3,4,1,3,0,1
2024-05-25,Milan,Salernitana,D,23,14,11,6,6,9,13,3,0,1,0,0
2024-05-26,Atalanta,Torino,H,18,8,7,1,18,10,2,5,1,1,0,0
2024-05-26,Napoli,Lecce,D,24,10,5,0,10,17,4,1,0,0,0,0
2024-05-26,Empoli,Roma,H,17,15,7,3,18,12,4,5,4,1,0,0
2024-05-26,Frosinone,Udinese,A,21,10,5,5,6,13,11,1,0,2,0,0
2024-05-26,Lazio,Sassuolo,D,8,8,6,3,15,11,5,3,3,1,0,0
2024-05-26,Verona,Inter,D,18,15,8,11,17,8,9,3,1,1,0,0
2024-06-02,Atalanta,Fiorentina,A,12,8,3,4,5,9,4,4,0,2,0,0
