Date,HomeTeam,AwayTeam,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2022-04-16,Elche,Mallorca,H,6,13,2,2,17,13,2,1,2,3,0,0
2022-04-16,Alaves,Vallecano,H,11,20,5,3,10,9,2,12,2,3,0,1
2022-04-16,Valencia,Osasuna,A,11,9,4,3,11,22,9,5,1,2,0,0
2022-04-16,Getafe,Villarreal,A,12,11,5,6,17,6,6,6,2,0,0,0
2022-04-17,Ath Bilbao,Celta,A,10,6,2,4,13,15,5,4,2,2,0,0
2022-04-17,Sevilla,Real Madrid,A,7,15,2,6,11,9,0,3,3,4,0,0
2022-04-17,Granada,Levante,A,16,17,4,8,10,9,13,2,5,2,1,0
2022-04-17,Ath Madrid,Espanol,H,10,11,3,5,18,12,6,3,5,5,1,0
2022-04-18,Barcelona,Cadiz,A,18,6,6,4,16,9,8,1,4,1,0,0
2022-04-19,Mallorca,Alaves,H,5,12,3,4,25,15,0,6,2,6,0,0
2022-04-19,Betis,Elche,A,18,9,3,1,9,14,2,3,2,3,1,0
2022-04-19,Villarreal,Valencia,H,12,5,5,1,14,12,3,2,2,3,0,0
2022-04-20,Ath Madrid,Granada,D,22,7,1,2,9,12,11,1,4,5,0,0
2022-04-20,Celta,Getafe,A,9,6,2,3,13,13,2,1,2,5,0,0
2022-04-20,Osasuna,Real Madrid,A,12,23,3,11,13,7,3,4,1,3,0,0
2022-04-21,Cadiz,Ath Bilbao,A,27,9,8,7,9,15,4,1,3,5,0,1
2022-04-21,Espanol,Vallecano,A,6,13,2,2,14,18,3,10,4,4,0,0
2022-04-21,Levante,Sevilla,A,15,13,6,6,9,12,10,4,1,5,0,0
2022-04-21,Sociedad,Barcelona,A,8,11,5,1,12,9,5,3,1,2,0,0
2022-04-24,Barcelona,Vallecano,A,18,3,5,1,10,1,9,1,4,6,0,0
2022-04-29,Sevilla,Cadiz,D,11,10,6,4,15,11,5,6,2,2,0,0
2022-04-30,Alaves,Villarreal,H,11,16,5,6,14,5,5,8,5,2,0,0
2022-04-30,Real Madrid,Espanol,H,11,20,5,6,11,6,6,8,2,0,0,0
2022-04-30,Valencia,Levante,D,6,24,1,6,11,21,1,7,4,3,1,0
2022-04-30,Ath Bilbao,Ath Madrid,H,11,9,4,3,18,15,5,3,3,3,0,0
2022-05-01,Elche,Osasuna,D,11,9,4,3,13,18,7,4,4,2,0,0
2022-05-01,Granada,Celta,D,15,13,6,6,11,13,5,4,1,3,0,0
2022-05-01,Vallecano,Sociedad,D,13,8,7,3,15,7,8,5,2,1,0,0
2022-05-01,Barcelona,Mallorca,H,17,6,5,2,13,12,5,2,2,3,0,0
2022-05-02,Getafe,Betis,D,13,9,2,4,13,13,2,4,1,1,0,0
2022-05-06,Levante,Sociedad,H,16,21,7,6,10,11,7,6,2,3,0,0
2022-05-07,Betis,Barcelona,A,14,11,5,5,16,18,4,8,1,2,0,0
2022-05-07,Celta,Alaves,H,15,3,7,1,7,7,7,1,1,3,0,1
2022-05-07,Ath Bilbao,Valencia,D,10,4,5,1,13,22,4,2,4,4,0,1
2022-05-07,Mallorca,Granada,A,18,14,8,7,11,13,5,5,3,2,0,0
2022-05-07,Cadiz,Elche,H,17,4,7,2,18,13,8,1,1,0,0,1
2022-05-08,Getafe,Vallecano,D,12,12,6,1,20,14,4,5,3,4,0,0
2022-05-08,Villarreal,Sevilla,D,14,7,6,2,14,15,4,2,3,0,0,0
2022-05-08,Espanol,Osasuna,D,12,12,3,5,6,15,6,6,1,3,0,0
2022-05-08,Ath Madrid,Real Madrid,H,16,15,2,6,17,7,4,6,2,4,0,0
2022-05-10,Valencia,Betis,A,19,9,5,5,17,11,7,3,1,3,0,0
2022-05-10,Granada,Ath Bilbao,H,12,8,2,1,20,11,2,7,4,2,0,1
2022-05-10,Barcelona,Celta,H,10,13,4,5,18,6,2,8,3,0,0,1
2022-05-11,Elche,Ath Madrid,A,9,11,0,6,16,7,6,3,2,2,0,0
2022-05-11,Sevilla,Mallorca,D,18,10,4,2,11,18,6,3,4,6,0,0
2022-05-11,Alaves,Espanol,H,27,5,9,3,11,15,12,3,3,3,0,1
2022-05-11,Osasuna,Getafe,D,12,6,1,0,10,17,7,2,2,4,0,1
2022-05-12,Sociedad,Cadiz,H,13,14,7,1,13,11,2,12,4,2,0,0
2022-05-12,Vallecano,Villarreal,A,17,11,3,8,13,10,9,3,5,2,0,0
2022-05-12,Real Madrid,Levante,H,27,16,16,1,8,6,6,6,2,1,0,0
2022-05-14,Espanol,Valencia,D,5,18,3,5,18,15,2,3,4,1,0,0
2022-05-15,Getafe,Barcelona,D,9,5,3,1,9,8,5,5,1,2,0,0
2022-05-15,Villarreal,Sociedad,A,10,11,4,6,12,16,4,3,4,2,0,0
2022-05-15,Mallorca,Vallecano,H,12,11,5,4,13,8,5,3,1,0,0,0
2022-05-15,Levante,Alaves,H,15,6,5,2,19,10,3,4,8,6,0,0
2022-05-15,Cadiz,Real Madrid,D,21,16,7,7,13,11,10,2,7,2,0,0
2022-05-15,Betis,Granada,H,11,14,4,4,11,17,4,9,0,1,0,0
2022-05-15,Ath Madrid,Sevilla,D,12,8,3,4,14,18,4,5,2,5,0,0
2022-05-15,Ath Bilbao,Osasuna,H,14,8,8,1,6,14,10,6,0,0,0,0
2022-05-15,Celta,Elche,H,14,10,5,1,11,12,7,5,2,2,0,0
2022-05-20,Real Madrid,Betis,D,17,11,3,2,7,12,8,5,0,0,0,0
2022-05-20,Vallecano,Levante,A,19,14,8,7,8,12,7,3,0,3,0,0
2022-05-21,Valencia,Celta,H,10,9,3,3,22,19,3,3,3,3,0,0
2022-05-22,Granada,Espanol,D,15,10,5,5,9,12,7,3,1,0,0,0
2022-05-22,Sevilla,Ath Bilbao,H,13,9,3,1,13,12,5,0,3,3,0,0
2022-05-22,Elche,Getafe,H,19,7,9,2,11,9,8,3,2,2,0,0
2022-05-22,Alaves,Cadiz,A,9,13,2,6,11,13,4,4,0,1,0,0
2022-05-22,Sociedad,Ath Madrid,A,12,6,3,5,16,11,3,2,4,2,0,0
2022-05-22,Barcelona,Villarreal,A,14,4,3,3,12,7,12,1,3,1,0,0
2022-05-22,Osasuna,Mallorca,A,11,14,1,6,8,14,5,7,2,2,0,0
2022-08-12,Osasuna,Sevilla,H,12,10,5,3,16,9,5,2,5,3,0,0
2022-08-13,Celta,Espanol,D,8,10,3,2,17,15,3,3,5,2,0,0
2022-08-13,Barcelona,Vallecano,D,21,4,6,2,16,14,8,0,3,6,1,0
2022-08-13,Valladolid,Villarreal,A,12,10,6,4,6,10,4,5,1,0,0,0
2022-08-14,Cadiz,Sociedad,A,7,15,2,7,9,20,3,6,4,2,0,0
2022-08-14,Almeria,Real Madrid,A,10,29,6,15,11,4,2,15,3,1,0,0
2022-08-14,Valencia,Girona,H,17,5,2,1,18,14,4,4,2,3,1,0
2022-08-15,Ath Bilbao,Mallorca,D,23,6,6,2,13,12,7,2,0,6,0,0
2022-08-15,Getafe,Ath Madrid,A,10,12,0,5,14,19,3,6,2,1,0,0
2022-08-15,Betis,Elche,H,17,4,8,2,10,18,8,4,3,6,0,1
2022-08-19,Espanol,Vallecano,A,13,8,1,3,12,17,9,2,2,5,1,1
2022-08-19,Sevilla,Valladolid,D,18,6,2,3,20,10,12,2,3,2,1,1
2022-08-20,Mallorca,Betis,A,13,8,7,3,22,17,5,2,7,8,0,0
2022-08-20,Celta,Real Madrid,A,15,16,2,7,12,8,2,2,2,2,0,0
2022-08-20,Osasuna,Cadiz,H,16,9,3,2,11,13,2,2,2,5,0,1
2022-08-21,Ath Bilbao,Valencia,H,12,10,2,0,11,15,6,3,5,2,0,0
2022-08-21,Ath Madrid,Villarreal,A,13,19,5,5,8,11,5,6,2,3,1,0
2022-08-21,Sociedad,Barcelona,A,10,15,5,7,16,9,3,6,2,1,0,0
2022-08-22,Elche,Almeria,D,13,12,3,7,12,16,6,5,1,4,0,1
2022-08-22,Girona,Getafe,H,12,7,6,3,16,18,5,2,3,6,0,1
2022-08-26,Girona,Celta,A,11,11,3,6,16,13,2,4,2,1,0,0
2022-08-26,Betis,Osasuna,H,7,12,1,2,9,21,2,4,0,3,1,0
2022-08-27,Vallecano,Mallorca,A,15,9,0,4,11,18,7,3,1,3,0,0
2022-08-27,Elche,Sociedad,A,12,9,5,5,13,18,4,6,3,3,0,0
2022-08-27,Almeria,Sevilla,H,11,13,5,5,18,11,5,2,5,8,0,0
2022-08-28,Getafe,Villarreal,D,8,11,2,6,11,19,1,4,1,5,0,0
2022-08-28,Barcelona,Valladolid,H,24,8,9,3,9,8,14,4,0,3,0,0
2022-08-28,Espanol,Real Madrid,A,15,19,4,6,15,12,7,7,0,0,1,0
2022-08-29,Cadiz,Ath Bilbao,A,9,20,3,8,18,4,0,6,2,1,0,0
2022-08-29,Valencia,Ath Madrid,A,12,13,2,7,15,17,6,2,4,3,0,0
2022-09-02,Celta,Cadiz,H,9,7,5,0,13,23,2,2,1,2,0,0
2022-09-03,Sevilla,Barcelona,A,9,18,4,7,15,14,4,4,2,4,0,0
2022-09-03,Real Madrid,Betis,H,22,8,4,4,8,12,9,2,0,1,0,0
2022-09-03,Mallorca,Girona,D,10,10,4,4,23,9,6,3,4,2,0,0
2022-09-03,Sociedad,Ath Madrid,D,12,15,5,7,18,13,7,7,5,4,0,0
2022-09-04,Valencia,Getafe,H,24,7,9,4,11,21,9,1,3,6,1,1
2022-09-04,Osasuna,Vallecano,H,13,5,6,3,14,16,4,0,2,2,0,0
2022-09-04,Ath Bilbao,Espanol,A,17,9,2,2,12,12,4,2,3,2,0,0
2022-09-04,Villarreal,Elche,H,18,7,10,0,10,9,6,4,1,3,0,0
2022-09-05,Valladolid,Almeria,H,14,12,6,1,11,20,2,8,1,6,0,0
2022-09-09,Girona,Valladolid,H,14,14,5,4,11,15,3,12,0,2,0,0
2022-09-10,Vallecano,Valencia,H,14,17,6,4,22,11,7,7,5,2,0,0
2022-09-10,Espanol,Sevilla,A,19,11,5,7,11,14,9,3,3,5,0,1
2022-09-10,Ath Madrid,Celta,H,10,14,4,3,11,6,4,7,2,3,0,0
2022-09-10,Cadiz,Barcelona,A,6,16,0,8,12,13,5,6,1,2,0,0
2022-09-11,Real Madrid,Mallorca,H,22,5,7,2,7,15,4,3,3,5,0,0
2022-09-11,Elche,Ath Bilbao,A,9,16,2,8,15,9,5,5,3,0,0,0
2022-09-11,Getafe,Sociedad,H,8,13,3,6,9,16,3,7,4,1,0,0
2022-09-11,Betis,Villarreal,H,16,14,5,3,11,14,9,8,1,1,0,0
2022-09-12,Almeria,Osasuna,A,7,15,2,4,4,9,5,10,0,2,0,0
2022-09-16,Valladolid,Cadiz,A,18,7,6,1,12,19,8,2,1,4,0,0
2022-09-17,Ath Bilbao,Vallecano,H,14,11,7,2,13,13,2,7,1,2,0,0
2022-09-17,Mallorca,Almeria,H,5,9,2,3,15,14,5,2,3,6,0,0
2022-09-17,Valencia,Celta,H,14,6,7,2,18,23,5,4,3,2,0,1
2022-09-17,Barcelona,Elche,H,25,1,9,1,11,9,6,0,2,2,0,1
2022-09-18,Betis,Girona,H,9,8,3,3,9,8,2,4,0,3,0,0
2022-09-18,Osasuna,Getafe,A,12,10,4,4,15,15,8,1,7,3,1,1
2022-09-18,Villarreal,Sevilla,D,17,12,7,1,15,12,6,4,1,5,0,0
2022-09-18,Ath Madrid,Real Madrid,A,12,6,5,3,15,16,8,1,4,2,1,0
2022-09-18,Sociedad,Espanol,H,14,14,6,4,18,8,4,2,3,0,0,0
2022-09-30,Ath Bilbao,Almeria,H,17,8,4,2,17,8,11,2,1,3,0,0
2022-10-01,Cadiz,Villarreal,D,10,14,2,6,13,8,6,5,2,3,1,0
2022-10-01,Getafe,Valladolid,A,14,14,6,7,23,13,4,2,2,4,0,0
2022-10-01,Sevilla,Ath Madrid,A,14,20,3,6,9,12,5,7,3,2,0,0
2022-10-01,Mallorca,Barcelona,A,13,11,3,3,9,13,5,5,2,4,0,0
2022-10-02,Real Madrid,Osasuna,D,22,8,4,2,9,13,10,2,1,2,0,1
2022-10-02,Espanol,Valencia,D,10,12,5,5,16,15,6,4,2,1,1,1
2022-10-02,Celta,Betis,H,11,9,4,4,26,3,5,3,4,3,0,1
2022-10-02,Girona,Sociedad,A,16,11,8,5,9,19,2,2,3,1,0,0
2022-10-03,Vallecano,Elche,H,15,5,6,2,5,19,13,3,1,8,0,0
2022-10-07,Osasuna,Valencia,A,11,15,2,7,11,19,7,5,3,6,2,1
2022-10-08,Almeria,Vallecano,H,10,12,4,4,22,12,7,6,4,2,1,0
2022-10-08,Ath Madrid,Girona,H,13,11,7,4,12,13,8,3,3,1,0,0
2022-10-08,Sevilla,Ath Bilbao,D,10,21,3,4,19,14,5,7,4,0,0,1
2022-10-08,Getafe,Real Madrid,A,9,19,2,4,10,5,4,4,0,0,0,0
2022-10-09,Barcelona,Celta,H,13,14,5,3,16,9,6,3,2,4,0,0
2022-10-09,Sociedad,Villarreal,H,17,5,5,1,21,18,9,3,5,3,0,0
2022-10-09,Cadiz,Espanol,D,8,9,3,6,13,12,8,3,4,4,0,0
2022-10-09,Valladolid,Betis,D,12,4,3,1,12,16,3,1,1,1,0,1
2022-10-10,Elche,Mallorca,D,7,11,2,4,12,17,5,7,4,5,1,1
2022-10-14,Vallecano,Getafe,D,16,6,3,3,13,17,4,1,2,3,0,0
2022-10-15,Valencia,Elche,D,20,8,8,6,14,19,6,1,3,6,0,0
2022-10-15,Mallorca,Sevilla,A,9,4,5,1,17,15,1,3,2,3,0,0
2022-10-15,Ath Bilbao,Ath Madrid,A,13,3,3,1,14,17,6,1,0,6,0,0
2022-10-15,Girona,Cadiz,D,23,9,6,2,16,9,6,2,5,4,0,0
2022-10-16,Betis,Almeria,H,15,12,6,5,6,7,9,3,1,1,0,0
2022-10-16,Real Madrid,Barcelona,H,8,18,4,5,11,14,2,3,2,2,0,0
2022-10-16,Celta,Sociedad,A,10,8,3,6,14,17,1,6,5,7,1,0
2022-10-16,Espanol,Valladolid,H,15,14,3,2,13,11,6,4,1,4,0,0
2022-10-17,Villarreal,Osasuna,H,12,14,9,3,14,23,8,4,2,6,0,0
2022-10-18,Getafe,Ath Bilbao,D,11,14,4,4,14,11,7,4,7,4,0,0
2022-10-18,Ath Madrid,Vallecano,D,12,14,4,4,11,11,3,4,3,0,0,0
2022-10-18,Sevilla,Valencia,D,18,13,5,5,11,26,11,6,4,7,1,0
2022-10-19,Cadiz,Betis,D,13,12,3,3,15,7,4,9,1,2,0,1
2022-10-19,Valladolid,Celta,H,9,22,7,5,12,11,3,7,1,1,0,0
2022-10-19,Sociedad,Mallorca,H,14,12,7,3,18,9,10,7,1,2,0,0
2022-10-19,Elche,Real Madrid,A,10,10,3,7,14,10,8,2,1,1,0,0
2022-10-20,Barcelona,Villarreal,H,16,5,5,1,18,11,8,0,0,1,0,0
2022-10-20,Almeria,Girona,H,13,14,7,5,14,14,4,5,1,3,0,0
2022-10-20,Osasuna,Espanol,H,17,5,5,3,17,15,9,2,1,2,0,0
2022-10-22,Real Madrid,Sevilla,H,18,9,6,2,9,12,4,3,1,4,0,0
2022-10-22,Vallecano,Cadiz,H,28,3,11,0,13,12,10,1,1,4,1,2
2022-10-22,Valladolid,Sociedad,H,9,20,2,2,19,14,4,10,2,3,0,0
2022-10-22,Valencia,Mallorca,A,13,10,3,5,14,19,5,3,3,5,0,0
2022-10-23,Barcelona,Ath Bilbao,H,10,5,7,3,7,13,1,2,2,2,0,0
2022-10-23,Espanol,Elche,D,13,9,5,4,13,10,5,3,2,3,0,0
2022-10-23,Girona,Osasuna,D,7,9,1,2,11,11,3,5,2,3,0,0
2022-10-23,Betis,Ath Madrid,A,17,9,4,3,10,17,7,4,2,3,0,0
2022-10-23,Villarreal,Almeria,H,11,15,5,4,7,8,10,4,4,1,1,0
2022-10-24,Celta,Getafe,D,17,4,5,1,10,13,10,0,1,1,0,0
2022-10-28,Mallorca,Espanol,D,12,7,5,2,15,9,4,4,4,1,0,0
2022-10-29,Almeria,Celta,H,19,8,5,3,10,7,6,4,4,0,0,1
2022-10-29,Cadiz,Ath Madrid,H,10,15,7,7,15,12,5,3,2,4,0,0
2022-10-29,Sevilla,Vallecano,A,10,15,4,5,9,20,6,6,6,1,0,0
2022-10-29,Valencia,Barcelona,A,3,13,2,2,13,7,3,10,4,5,0,0
2022-10-30,Osasuna,Valladolid,H,20,7,10,2,14,16,1,8,1,3,0,0
2022-10-30,Real Madrid,Girona,D,19,8,6,2,16,8,7,1,3,3,1,0
2022-10-30,Ath Bilbao,Villarreal,H,19,6,7,3,12,10,6,2,2,1,0,0
2022-10-30,Sociedad,Betis,A,14,10,7,4,22,16,5,3,4,4,0,0
2022-10-31,Elche,Getafe,A,12,8,5,3,12,11,6,2,0,3,0,1
2022-11-04,Girona,Ath Bilbao,H,19,11,10,7,11,11,7,1,1,1,0,0
2022-11-05,Barcelona,Almeria,H,27,4,13,1,14,13,9,1,2,1,0,0
2022-11-05,Valladolid,Elche,H,16,4,11,2,9,10,8,4,2,0,0,0
2022-11-05,Getafe,Cadiz,D,13,15,2,4,15,16,5,5,5,2,2,1
2022-11-05,Celta,Osasuna,A,13,8,5,4,12,20,2,3,1,5,0,0
2022-11-06,Sociedad,Valencia,D,9,14,4,3,11,12,1,11,2,0,1,0
2022-11-06,Ath Madrid,Espanol,D,27,6,7,2,13,10,12,2,3,5,0,1
2022-11-06,Villarreal,Mallorca,A,9,7,2,5,17,16,5,2,4,6,0,0
2022-11-06,Betis,Sevilla,D,9,22,4,6,6,20,1,4,4,5,2,1
2022-11-07,Vallecano,Real Madrid,H,15,16,7,2,22,11,4,5,4,5,0,0
2022-11-08,Elche,Girona,A,11,21,2,3,16,9,2,5,3,2,0,0
2022-11-08,Ath Bilbao,Valladolid,H,19,8,6,0,20,6,10,2,3,1,0,0
2022-11-08,Osasuna,Barcelona,A,15,9,3,3,15,6,2,5,4,4,0,2
2022-11-09,Mallorca,Ath Madrid,H,9,17,3,5,14,17,2,5,5,3,0,0
2022-11-09,Sevilla,Sociedad,A,6,17,3,9,9,12,2,1,2,2,2,0
2022-11-09,Almeria,Getafe,H,8,11,3,3,17,8,7,6,8,4,1,0
2022-11-09,Espanol,Villarreal,A,14,10,6,3,11,6,4,7,1,3,0,0
2022-11-10,Vallecano,Celta,D,10,11,3,3,19,16,5,3,7,1,0,0
2022-11-10,Valencia,Betis,H,15,5,7,1,12,9,5,5,1,3,0,1
2022-11-10,Real Madrid,Cadiz,H,18,10,5,5,12,16,7,1,3,3,0,0
2022-12-29,Girona,Vallecano,D,16,12,7,4,14,14,2,4,3,2,0,0
2022-12-29,Betis,Ath Bilbao,D,9,10,5,0,8,17,2,6,1,4,1,0
2022-12-29,Ath Madrid,Elche,H,18,5,4,1,14,20,3,5,3,4,1,2
2022-12-30,Valladolid,Real Madrid,A,14,19,4,8,7,9,5,9,2,0,1,0
2022-12-30,Celta,Sevilla,D,17,7,5,5,11,13,5,6,2,4,0,1
2022-12-30,Getafe,Mallorca,H,14,3,6,0,10,19,4,2,0,1,0,0
2022-12-30,Cadiz,Almeria,D,12,18,6,9,7,14,3,2,2,0,0,0
2022-12-31,Barcelona,Espanol,D,21,4,6,1,11,15,10,2,6,7,1,1
2022-12-31,Villarreal,Valencia,H,14,13,8,4,12,16,5,2,1,3,0,0
2022-12-31,Sociedad,Osasuna,H,9,11,2,3,10,15,3,2,1,1,0,0
2023-01-06,Elche,Celta,A,13,14,5,7,15,15,8,4,3,1,1,0
2023-01-06,Valencia,Cadiz,A,11,6,2,2,14,21,13,2,5,6,0,0
2023-01-07,Villarreal,Real Madrid,H,17,13,5,3,13,6,6,5,4,1,0,0
2023-01-07,Mallorca,Valladolid,H,13,9,4,1,14,17,6,2,2,3,0,0
2023-01-07,Espanol,Girona,D,12,12,6,5,13,16,5,2,3,2,0,0
2023-01-08,Almeria,Sociedad,A,6,9,1,6,13,14,4,2,1,0,0,0
2023-01-08,Vallecano,Betis,A,15,14,3,3,10,16,5,7,3,2,0,0
2023-01-08,Sevilla,Getafe,H,11,11,5,2,13,16,4,4,3,3,0,0
2023-01-08,Ath Madrid,Barcelona,A,20,10,5,2,8,16,7,4,2,3,1,1
2023-01-09,Ath Bilbao,Osasuna,D,17,3,3,1,8,13,14,1,0,1,0,0
2023-01-13,Celta,Villarreal,D,21,3,8,1,11,8,14,3,0,2,0,0
2023-01-14,Osasuna,Mallorca,H,15,6,4,2,15,19,3,1,2,3,0,0
2023-01-14,Sociedad,Ath Bilbao,H,11,6,5,2,20,15,4,2,5,1,0,1
2023-01-14,Valladolid,Vallecano,A,9,13,2,6,17,18,4,8,2,2,0,0
2023-01-14,Girona,Sevilla,H,19,10,7,2,11,7,5,2,3,1,0,0
2023-01-15,Getafe,Espanol,A,10,10,2,4,20,13,5,1,2,3,0,0
2023-01-15,Almeria,Ath Madrid,D,14,12,3,6,14,12,3,4,4,4,0,1
2023-01-16,Cadiz,Elche,D,16,12,3,5,11,21,3,6,3,2,0,0
2023-01-20,Mallorca,Celta,H,8,10,3,3,15,11,4,6,2,3,0,0
2023-01-21,Sevilla,Cadiz,H,17,4,9,1,15,14,8,1,1,4,0,1
2023-01-21,Espanol,Betis,H,8,13,2,4,18,8,7,4,3,2,0,0
2023-01-21,Vallecano,Sociedad,A,14,12,2,7,11,11,3,4,0,0,0,0
2023-01-21,Ath Madrid,Valladolid,H,18,7,8,1,12,7,4,1,1,1,0,0
2023-01-22,Ath Bilbao,Real Madrid,A,18,10,3,4,17,10,12,2,3,2,0,0
2023-01-22,Villarreal,Girona,H,19,8,9,1,21,15,3,2,5,5,0,1
2023-01-22,Elche,Osasuna,D,13,8,4,4,19,9,7,2,2,1,0,0
2023-01-22,Barcelona,Getafe,H,8,7,4,3,11,6,4,2,1,2,0,0
2023-01-23,Valencia,Almeria,D,16,14,6,3,8,8,6,2,2,1,0,0
2023-01-27,Almeria,Espanol,H,19,6,7,3,16,6,2,2,3,3,0,0
2023-01-28,Cadiz,Mallorca,H,11,9,4,2,13,12,6,2,2,2,0,0
2023-01-28,Girona,Barcelona,A,8,8,2,3,10,15,4,2,2,3,1,0
2023-01-28,Sevilla,Elche,H,22,6,8,1,7,8,5,2,1,3,0,1
2023-01-28,Getafe,Betis,A,6,13,1,2,25,12,6,1,4,2,0,0
2023-01-29,Valladolid,Valencia,H,13,15,6,2,14,15,4,7,3,1,0,0
2023-01-29,Osasuna,Ath Madrid,A,14,13,4,5,13,7,5,4,1,0,0,0
2023-01-29,Celta,Ath Bilbao,H,9,5,3,0,17,19,2,5,3,2,0,0
2023-01-29,Real Madrid,Sociedad,D,20,8,7,3,8,19,10,3,1,4,0,0
2023-01-30,Villarreal,Vallecano,A,12,11,3,3,11,18,5,4,2,3,0,0
2023-02-01,Betis,Barcelona,A,5,13,1,3,17,9,1,6,3,0,1,0
2023-02-02,Real Madrid,Valencia,H,19,4,7,0,12,17,6,6,3,1,0,1
2023-02-03,Ath Bilbao,Cadiz,H,17,15,9,3,14,12,0,3,2,1,1,0
2023-02-04,Ath Madrid,Getafe,D,12,9,4,1,11,18,8,0,3,5,0,0
2023-02-04,Elche,Villarreal,H,18,14,7,2,19,8,6,10,4,2,0,0
2023-02-04,Espanol,Osasuna,D,9,9,4,3,9,17,4,3,3,5,1,1
2023-02-04,Betis,Celta,A,15,9,7,7,11,13,5,5,2,3,1,0
2023-02-05,Girona,Valencia,H,20,8,8,4,11,10,8,4,1,4,0,0
2023-02-05,Mallorca,Real Madrid,H,4,20,1,1,29,14,1,12,5,5,0,0
2023-02-05,Barcelona,Sevilla,H,16,3,7,1,8,10,8,3,0,2,0,0
2023-02-05,Sociedad,Valladolid,A,15,7,4,2,17,14,0,4,4,5,0,0
2023-02-06,Vallecano,Almeria,H,15,14,11,5,16,9,3,7,3,3,0,0
2023-02-10,Cadiz,Girona,H,12,7,3,1,17,11,5,6,4,4,0,0
2023-02-11,Sevilla,Mallorca,H,15,6,6,0,9,14,8,2,5,2,0,0
2023-02-11,Valencia,Ath Bilbao,A,18,11,8,3,11,17,7,1,2,2,0,0
2023-02-11,Almeria,Betis,A,16,12,9,7,12,10,8,2,2,3,0,0
2023-02-12,Getafe,Vallecano,D,13,19,4,4,21,19,5,6,4,4,1,0
2023-02-12,Celta,Ath Madrid,A,14,10,3,2,10,13,7,5,2,2,0,1
2023-02-12,Valladolid,Osasuna,D,18,15,5,4,13,16,10,4,1,3,0,0
2023-02-12,Villarreal,Barcelona,A,11,7,2,4,22,18,6,2,4,4,0,0
2023-02-13,Espanol,Sociedad,A,10,11,6,5,9,17,4,3,4,1,1,0
2023-02-15,Real Madrid,Elche,H,26,7,13,0,5,13,6,4,1,3,0,0
2023-02-17,Girona,Almeria,H,14,16,8,4,10,8,1,7,1,1,0,0
2023-02-18,Osasuna,Real Madrid,A,11,11,4,6,17,7,5,5,3,2,0,0
2023-02-18,Betis,Valladolid,H,16,17,10,3,18,15,4,6,3,5,0,0
2023-02-18,Sociedad,Celta,D,9,18,3,4,14,12,3,7,3,5,0,1
2023-02-18,Mallorca,Villarreal,H,13,8,5,4,19,8,4,4,5,0,0,1
2023-02-19,Elche,Espanol,A,19,11,5,4,11,12,10,5,2,3,1,0
2023-02-19,Vallecano,Sevilla,D,18,7,5,2,15,6,7,3,4,1,0,0
2023-02-19,Ath Madrid,Ath Bilbao,H,17,8,5,2,7,13,6,5,2,3,0,0
2023-02-19,Barcelona,Cadiz,H,16,14,5,4,15,18,5,6,2,3,0,0
2023-02-20,Getafe,Valencia,H,15,8,6,3,11,8,4,5,6,1,0,0
2023-02-24,Elche,Betis,A,4,21,2,9,16,9,3,3,4,1,2,0
2023-02-25,Valencia,Sociedad,H,8,11,3,3,13,12,7,8,6,3,0,0
2023-02-25,Cadiz,Vallecano,H,5,11,3,2,19,19,4,6,3,4,0,1
2023-02-25,Espanol,Mallorca,H,9,15,3,4,15,18,0,4,2,2,0,0
2023-02-25,Real Madrid,Ath Madrid,D,18,7,7,2,10,8,7,4,3,3,0,1
2023-02-26,Sevilla,Osasuna,A,22,11,8,4,10,15,10,2,4,2,1,0
2023-02-26,Ath Bilbao,Girona,A,17,8,3,4,17,8,11,3,5,5,0,0
2023-02-26,Celta,Valladolid,H,18,6,4,3,6,5,5,4,1,3,0,1
2023-02-26,Almeria,Barcelona,H,7,14,4,1,13,11,4,7,3,3,0,0
2023-02-27,Villarreal,Getafe,H,11,8,5,3,9,13,6,6,0,1,0,0
2023-03-03,Sociedad,Cadiz,D,15,6,3,2,18,18,4,0,0,1,0,0
2023-03-04,Getafe,Girona,H,10,9,6,7,24,11,3,3,5,4,0,0
2023-03-04,Almeria,Villarreal,A,6,16,0,6,11,10,2,10,2,4,0,0
2023-03-04,Mallorca,Elche,A,14,15,3,6,17,14,6,7,3,3,0,0
2023-03-04,Ath Madrid,Sevilla,H,18,8,8,1,12,11,7,3,1,4,0,1
2023-03-05,Valladolid,Espanol,H,15,12,5,2,4,11,9,6,3,2,0,0
2023-03-05,Barcelona,Valencia,H,13,13,4,1,11,13,5,2,0,0,1,0
2023-03-05,Vallecano,Ath Bilbao,D,18,16,2,3,9,17,7,9,1,0,0,1
2023-03-05,Betis,Real Madrid,D,8,15,4,5,12,13,5,3,3,4,0,0
2023-03-06,Osasuna,Celta,D,10,6,5,0,12,12,6,4,0,2,0,0
2023-03-10,Cadiz,Getafe,D,11,16,4,10,13,16,2,6,4,5,1,1
2023-03-11,Valencia,Osasuna,H,8,7,4,0,8,19,12,3,2,5,0,0
2023-03-11,Celta,Vallecano,H,15,12,6,3,13,12,3,7,2,3,0,0
2023-03-11,Real Madrid,Espanol,H,22,10,7,3,12,17,7,4,3,2,0,0
